trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
90,0,90,0,186.49405479995767,,186.43827089999104,5,186.49405479995767,186.49405479995767,0.03229850000934675,187.99801189999562,[0.048],[0.194],[1],[0],[0],[1.5284552000230178],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
91,0,91,0,188.0775228999555,,188.0054657999426,10,188.0775228999555,188.0775228999555,0.05810320004820824,190.8969621999422,[0.426],[-0.476],[1],[0],[0],[2.8343955999589525],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
92,0,92,0,190.96169109997572,,190.90429379994748,5,190.96169109997572,190.96169109997572,0.03203350002877414,192.83170579996658,[-0.206],[-0.446],[1],[0],[0],[1.8961375000071712],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
93,0,93,0,192.8773846999975,,192.83898769994266,5,192.8773846999975,192.8773846999975,0.029342500027269125,194.1640171999461,[0.044],[0.186],[1],[0],[0],[1.2965038000256754],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
94,0,94,0,194.22798539994983,,194.17138189997058,5,194.22798539994983,194.22798539994983,0.03749309998238459,195.71551609999733,[0.474],[-0.172],[1],[0],[0],[1.507634500041604],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
95,0,95,0,195.7607404999435,,195.72312439995585,5,195.7607404999435,195.7607404999435,0.02719639998394996,197.2647178999614,[-0.098],[0.324],[1],[0],[0],[1.5153378000250086],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
96,0,96,0,197.32776599994395,,197.27117109997198,10,197.32776599994395,197.32776599994395,0.04399159998865798,198.81476029998157,[0.342],[0.086],[1],[0],[0],[1.5000583000364713],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
97,0,97,0,198.878134199942,,198.82238509994932,5,198.878134199942,198.878134199942,0.0323785999789834,201.17987809999613,[0.358],[-0.234],[1],[0],[0],[2.3259547999477945],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
98,0,98,0,201.27823209995404,,201.1870950999437,10,201.27823209995404,201.27823209995404,0.06326409999746829,203.08011219999753,[0.122],[0.326],[1],[0],[0],[1.8304578000097536],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
99,0,99,0,203.17800689995056,,203.08667179994518,10,203.17800689995056,203.17800689995056,0.0499769999878481,204.91465579997748,[-0.124],[-0.404],[1],[0],[0],[1.7786140000098385],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
100,0,100,0,204.97822729998734,,204.92126909998478,5,204.97822729998734,204.97822729998734,0.030135000008158386,207.48023219994502,[0.006],[0.044],[1],[0],[0],[2.5294067000504583],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
101,0,101,0,207.5607431999524,,207.48678689997178,10,207.5607431999524,207.5607431999524,0.05337490001693368,208.8474041999434,[-0.388],[-0.13],[1],[0],[0],[1.3078122000442818],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
102,0,102,0,208.92762299999595,,208.8539947999525,10,208.92762299999595,208.92762299999595,0.06137269997270778,210.49767369998153,[-0.264],[0.308],[1],[0],[0],[1.582849600003101],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
103,0,103,0,210.59464999998454,,210.50423009996302,10,210.59464999998454,210.59464999998454,0.056781799998134375,217.03044219996082,[0.034],[0.392],[1],[0],[0],[6.470045200025197],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
104,0,104,0,217.12799079995602,,217.03756129997782,10,217.12799079995602,217.12799079995602,0.05992820003302768,219.29691179998918,[0.272],[-0.236],[1],[0],[0],[2.2000126999919303],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
105,0,105,0,219.39414499996928,,219.30411059997277,10,219.39414499996928,219.39414499996928,0.05590129998745397,221.11377889994765,[0.43],[-0.226],[1],[0],[0],[1.754449800006114],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
106,0,106,0,221.1784672999638,,221.12103149999166,5,221.1784672999638,221.1784672999638,0.0355746999848634,222.66730709996773,[-0.094],[0.01],[1],[0],[0],[1.5114462999626994],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
107,0,107,0,222.74443449999671,,222.6737499999581,10,222.74443449999671,222.74443449999671,0.04904220002936199,224.17975409998326,[0.084],[0.148],[1],[0],[0],[1.4576157000265084],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
108,0,108,0,224.24475099996198,,224.1867809999967,5,224.24475099996198,224.24475099996198,0.03184369998052716,225.74727599998005,[0.024],[0.128],[1],[0],[0],[1.5296256999718025],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
109,0,109,0,225.82778169994708,,225.75437719997717,10,225.82778169994708,225.82778169994708,0.05600209999829531,227.39730079995934,[0.31],[0.108],[1],[0],[0],[1.5875788999837823],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
110,0,110,0,227.44415169995045,,227.40519499999937,5,227.44415169995045,227.44415169995045,0.027261899958830327,229.01506519998657,[0.022],[-0.286],[1],[0],[0],[1.5835241000168025],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
111,0,111,0,229.07837629999267,,229.02193669998087,5,229.07837629999267,229.07837629999267,0.033062600006815046,230.53046259999974,[-0.484],[-0.06],[1],[0],[0],[1.4762151999748312],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
112,0,112,0,230.59505749994423,,230.53840589994797,5,230.59505749994423,230.59505749994423,0.03590940003050491,232.33339489996433,[0.252],[-0.358],[1],[0],[0],[1.7581397999892943],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
113,0,113,0,232.41151649999665,,232.34174749994418,10,232.41151649999665,232.41151649999665,0.04428849997930229,234.48115629999666,[0.022],[0.044],[1],[0],[0],[2.0959623999660835],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
114,0,114,0,234.5613910999964,,234.4878695999505,10,234.5613910999964,234.5613910999964,0.037162200023885816,235.8980092999991,[-0.11],[0.124],[1],[0],[0],[1.3734435999649577],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
115,0,115,0,235.97764329996426,,235.90487039997242,10,235.97764329996426,235.97764329996426,0.048568099969998,238.01395219995175,[0.428],[0.148],[1],[0],[0],[2.0610294000362046],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
116,0,116,0,238.0785575999762,,238.0212064999505,5,238.0785575999762,238.0785575999762,0.031001799972727895,239.4313859999529,[0.004],[0.168],[1],[0],[0],[1.380345000012312],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
117,0,117,0,239.5282135999878,,239.437591599999,10,239.5282135999878,239.5282135999878,0.05972169997403398,240.89877029997297,[-0.322],[0.38],[1],[0],[0],[1.4019036999670789],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
118,0,118,0,240.944408499985,,240.90541489998577,5,240.944408499985,240.944408499985,0.02564769994933158,242.88174269994488,[-0.028],[-0.21],[1],[0],[0],[1.95137079997221],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
119,0,119,0,242.9450847999542,,242.8882940999465,5,242.9450847999542,242.9450847999542,0.030518400017172098,244.41448069998296,[-0.106],[0.12],[1],[0],[0],[1.4963948999647982],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
120,0,120,0,244.4941718999762,,244.42125819996,10,244.4941718999762,244.4941718999762,0.05097630003001541,245.76443309994647,[-0.248],[-0.356],[1],[0],[0],[1.2927987999864854],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
121,0,121,0,245.82756129995687,,245.77113419998204,5,245.82756129995687,245.82756129995687,0.03238970000529662,247.94764519995078,[0.44],[0.098],[1],[0],[0],[2.1447292999946512],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
122,0,122,0,248.0108809999656,,247.9548485999694,10,248.0108809999656,248.0108809999656,0.036049599992111325,249.41485279996414,[0.23],[0.084],[1],[0],[0],[1.424464599986095],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
123,0,123,0,249.46080299996538,,249.42144269996788,5,249.46080299996538,249.46080299996538,0.027611500001512468,250.7649781999644,[0.206],[-0.194],[1],[0],[0],[1.3164509999915026],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
124,0,124,0,250.82793219998712,,250.77272849995643,10,250.82793219998712,250.82793219998712,0.03689019999001175,252.16332599997986,[0.324],[0.008],[1],[0],[0],[1.3543872999725863],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
125,0,125,0,252.2278105999576,,252.17027689999668,5,252.2278105999576,252.2278105999576,0.032302499981597066,253.91509229998337,[-0.3],[0.08],[1],[0],[0],[1.7131545000011101],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
126,0,126,0,253.97759509994648,,253.92193069995847,10,253.97759509994648,253.97759509994648,0.037873499968554825,255.8476163999876,[0.188],[-0.302],[1],[0],[0],[1.8884175999555737],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
127,0,127,0,255.92805499996757,,255.85444379999535,10,255.92805499996757,255.92805499996757,0.04985870001837611,257.6475404999801,[-0.182],[-0.348],[1],[0],[0],[1.743820899981074],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
128,0,128,0,257.72767669998575,,257.6545798999723,10,257.72767669998575,257.72767669998575,0.049410699983127415,259.03166479995707,[-0.114],[-0.166],[1],[0],[0],[1.3283869000151753],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
129,0,129,0,259.09440979996,,259.038966299966,5,259.09440979996,259.09440979996,0.03125860000727698,260.46570179995615,[-0.086],[0.17],[1],[0],[0],[1.3964762999676168],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
130,0,130,0,260.52794229995925,,260.47295259998646,5,260.52794229995925,260.52794229995925,0.03494990000035614,261.7316379999975,[-0.344],[-0.386],[1],[0],[0],[1.2245932000223547],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
131,0,131,0,261.8452389999875,,261.73945339996135,10,261.8452389999875,261.8452389999875,0.0670481999986805,264.1806441999506,[0.47],[0.412],[1],[0],[0],[2.3745449000271037],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
132,0,132,0,264.27856119995704,,264.1875242999522,10,264.27856119995704,264.27856119995704,0.059113900002557784,266.1814149999991,[-0.244],[-0.324],[1],[0],[0],[1.935408000019379],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
133,0,133,0,266.22757349995663,,266.188797699986,5,266.22757349995663,266.22757349995663,0.029551000043284148,268.55065019999165,[0.326],[0.094],[1],[0],[0],[2.333229999989271],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
134,0,134,0,268.64476289995946,,268.55812319996767,10,268.64476289995946,268.64476289995946,0.059734800015576184,271.5805685999803,[0.124],[-0.428],[1],[0],[0],[2.9635457000113092],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
135,0,135,0,271.6276278999867,,271.58779239997966,5,271.6276278999867,271.6276278999867,0.031105200003366917,273.5316336999531,[-0.064],[-0.138],[1],[0],[0],[1.9134488999843597],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
136,0,136,0,273.5953036999563,,273.53922739997506,5,273.5953036999563,273.5953036999563,0.03107219998491928,275.6328672999516,[0.164],[-0.298],[1],[0],[0],[2.063287400000263],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
137,0,137,0,275.6947611999931,,275.6395537999924,5,275.6947611999931,275.6947611999931,0.030989599996246397,277.648178799951,[0.03],[-0.174],[1],[0],[0],[1.9785651999991387],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
138,0,138,0,277.71166359999916,,277.65461549995234,5,277.71166359999916,277.71166359999916,0.031090900010894984,279.11385339999106,[-0.136],[0.122],[1],[0],[0],[1.4287268000189215],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
139,0,139,0,279.17763669998385,,279.1210608999827,10,279.17763669998385,279.17763669998385,0.03797230002237484,280.6968904999667,[0.1],[-0.056],[1],[0],[0],[1.5387495000031777],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
140,0,140,0,280.74432759999763,,280.70460189995356,5,280.74432759999763,280.74432759999763,0.0330876000225544,282.247975199949,[-0.202],[-0.33],[1],[0],[0],[1.5115125000011176],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
141,0,141,0,282.32778589997906,,282.25421499996446,10,282.32778589997906,282.32778589997906,0.04893739998806268,284.098015399999,[0.42],[0.002],[1],[0],[0],[1.7953025000169873],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
142,0,142,0,284.19527999998536,,284.1049512999598,10,284.19527999998536,284.19527999998536,0.05997430003480986,285.83057759999065,[-0.022],[-0.268],[1],[0],[0],[1.6663140999735333],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
143,0,143,0,285.8945226999931,,285.83737589995144,10,285.8945226999931,285.8945226999931,0.041275199968367815,287.39834499999415,[-0.252],[0.082],[1],[0],[0],[1.5203265000018291],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
144,0,144,0,287.44465469999705,,287.40540049999254,5,287.44465469999705,287.44465469999705,0.025080999999772757,288.7152102999971,[-0.354],[0.224],[1],[0],[0],[1.2853152999887243],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
145,0,145,0,288.77836869994644,,288.7236139999586,5,288.77836869994644,288.77836869994644,0.03497609996702522,290.21531859994866,[-0.272],[0.372],[1],[0],[0],[1.4577562999911606],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
146,0,146,0,290.32731009996496,,290.22255129995756,10,290.32731009996496,290.32731009996496,0.06817859999136999,292.84911379998084,[-0.446],[-0.204],[1],[0],[0],[2.5591267000418156],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
147,0,147,0,292.9118224999984,,292.8555851999554,5,292.9118224999984,292.9118224999984,0.030244600027799606,294.3329077999806,[0.068],[0.078],[1],[0],[0],[1.447762900032103],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
148,0,148,0,294.42863929999294,,294.34058929997263,10,294.42863929999294,294.42863929999294,0.05894739995710552,295.9316550999647,[-0.336],[-0.442],[1],[0],[0],[1.53270069998689],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
149,0,149,0,296.01091419998556,,295.93829439999536,10,296.01091419998556,296.01091419998556,0.04673529998399317,297.61432019999484,[-0.228],[-0.356],[1],[0],[0],[1.6300271999789402],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
150,0,150,0,297.71161679999204,,297.62089779996313,10,297.71161679999204,297.71161679999204,0.059028000046964735,299.2483127999585,[-0.17],[-0.01],[1],[0],[0],[1.5689964999910444],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
151,0,151,0,299.29438829998253,,299.255375299952,5,299.29438829998253,299.29438829998253,0.025945300003513694,300.7481992999674,[-0.014],[0.14],[1],[0],[0],[1.4677592000225559],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
152,0,152,0,300.81135389994597,,300.75554769998416,5,300.81135389994597,300.81135389994597,0.03393570001935586,304.8476166999899,[0.114],[-0.412],[1],[0],[0],[4.058998900000006],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
153,0,153,0,304.9447253999533,,304.85476539999945,10,304.9447253999533,304.9447253999533,0.0663118000375107,306.78045319998637,[0.276],[-0.04],[1],[0],[0],[1.8602989000501111],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
154,0,154,0,306.8444596999907,,306.7871300999541,10,306.8444596999907,306.8444596999907,0.03399890003493056,308.3149554999545,[0.052],[0.188],[1],[0],[0],[1.494439699978102],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
155,0,155,0,308.3788096999633,,308.32178739999654,5,308.3788096999633,308.3788096999633,0.031609300000127405,310.5145910999854,[0.208],[0.474],[1],[0],[0],[2.1620641000336036],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
156,0,156,0,310.57793489994947,,310.5206002999912,10,310.57793489994947,310.57793489994947,0.044182099984027445,312.69808049994754,[-0.374],[0.06],[1],[0],[0],[2.133780400035903],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
157,0,157,0,312.761078099953,,312.70463369996287,5,312.761078099953,312.761078099953,0.03133189998334274,314.6654608999961,[-0.462],[0.406],[1],[0],[0],[1.9301664999802597],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
158,0,158,0,314.7446313999826,,314.6721686999663,10,314.7446313999826,314.7446313999826,0.0573924999916926,316.3312589999987,[0.022],[0.236],[1],[0],[0],[1.6023459000280127],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
159,0,159,0,316.41131389996735,,316.33836529997643,10,316.41131389996735,316.41131389996735,0.04662489995826036,318.11416389996884,[-0.442],[-0.464],[1],[0],[0],[1.729837899969425],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
160,0,160,0,318.1619168999605,,318.1211542999954,5,318.1619168999605,318.1619168999605,0.027928999974392354,320.26428649999434,[0.13],[0.12],[1],[0],[0],[2.1159901000210084],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
161,0,161,0,320.3276721999864,,320.2716695999843,5,320.3276721999864,320.3276721999864,0.03604169999016449,322.3490579999634,[-0.308],[-0.402],[1],[0],[0],[2.042077000020072],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
162,0,162,0,322.41210019995924,,322.35552789998474,5,322.41210019995924,322.41210019995924,0.030917399970348924,323.9817468999536,[-0.01],[0.072],[1],[0],[0],[1.595861999958288],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
163,0,163,0,324.0277949999436,,323.9883243999793,5,324.0277949999436,324.0277949999436,0.017054399999324232,325.7159655999858,[-0.382],[-0.178],[1],[0],[0],[1.7112495999899693],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
164,0,164,0,325.81190789997345,,325.72398339997744,10,325.81190789997345,325.81190789997345,0.0599447000422515,327.5151589999441,[0.188],[-0.014],[1],[0],[0],[1.7322313000331633],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
165,0,165,0,327.5946073999512,,327.5220724999672,10,327.5946073999512,327.5946073999512,0.050240700016729534,329.36339989997214,[0.43],[-0.272],[1],[0],[0],[1.7918650999781676],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
166,0,166,0,329.4277622999507,,329.37029649998294,10,329.4277622999507,329.4277622999507,0.03821510000852868,332.16499749996,[0.042],[0.482],[1],[0],[0],[2.7570859999977984],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
167,0,167,0,332.24452649999876,,332.172003899992,10,332.24452649999876,332.24452649999876,0.05074229999445379,334.01491359999636,[-0.128],[-0.26],[1],[0],[0],[1.7926905000349507],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
168,0,168,0,334.0788648999878,,334.0214591999538,5,334.0788648999878,334.0788648999878,0.03005719999782741,335.798955199949,[0.3],[-0.022],[1],[0],[0],[1.7482136000180617],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
169,0,169,0,335.8953533999738,,335.8061761999852,10,335.8953533999738,335.8953533999738,0.0628230000147596,337.26453199994285,[0.404],[-0.28],[1],[0],[0],[1.3965226000291295],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
170,0,170,0,337.3443359999801,,337.27104209997924,10,337.3443359999801,337.3443359999801,0.05070069996872917,339.1477939999895,[-0.068],[-0.324],[1],[0],[0],[1.8266006999765523],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
171,0,171,0,339.1945310999872,,339.1547330999747,5,339.1945310999872,339.1945310999872,0.02604080003220588,340.982348199992,[-0.018],[0.084],[1],[0],[0],[1.8025549000012688],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
172,0,172,0,341.0455324999639,,340.98982179997256,5,341.0455324999639,341.0455324999639,0.034680399985518306,342.6804155999562,[0.456],[-0.004],[1],[0],[0],[1.6570900999940932],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
173,0,173,0,342.7280840999447,,342.6827251999639,5,342.7280840999447,342.7280840999447,0.024915900023188442,344.3635164999869,[0.492],[-0.148],[1],[0],[0],[1.6557335000252351],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
174,0,174,0,344.4614197999472,,344.3711301999865,10,344.4614197999472,344.4614197999472,0.057829400000628084,346.0652082999586,[-0.222],[-0.478],[1],[0],[0],[1.6369322999962606],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
175,0,175,0,346.1444926999975,,346.07186859997455,10,346.1444926999975,346.1444926999975,0.0597014999948442,347.4140269999625,[-0.098],[-0.048],[1],[0],[0],[1.2835099000367336],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
176,0,176,0,347.4448700999492,,347.41755459998967,5,347.4448700999492,347.4448700999492,0.015147499972954392,348.84698599996045,[-0.296],[0.266],[1],[0],[0],[1.4145414999802597],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
177,0,177,0,348.8775846999488,,348.8497875999892,5,348.8775846999488,348.8775846999488,0.017214299994520843,350.3800433999859,[-0.208],[-0.088],[1],[0],[0],[1.513191399979405],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
178,0,178,0,350.42800359998364,,350.3824127999833,10,350.42800359998364,350.42800359998364,0.023179899959359318,351.8461224999628,[-0.428],[0.224],[1],[0],[0],[1.4406191000016406],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
179,0,179,0,351.8774599999888,,351.84913659997983,5,351.8774599999888,351.8774599999888,0.012207499996293336,353.8472003999632,[-0.324],[0.17],[1],[0],[0],[1.9856868999777362],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
180,0,180,0,353.8943223999813,,353.8546536999638,5,353.8943223999813,353.8943223999813,0.026223299966659397,356.08102539996617,[0.324],[-0.45],[1],[0],[0],[2.2009851000038907],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
181,0,181,0,356.1444605999859,,356.0886998999631,5,356.1444605999859,356.1444605999859,0.030295000004116446,357.9974998999969,[0.028],[-0.196],[1],[0],[0],[1.879318699997384],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
182,0,182,0,358.09544529998675,,358.00505669997074,10,358.09544529998675,358.09544529998675,0.06032330001471564,359.8309018999571,[0.406],[-0.096],[1],[0],[0],[1.7663207999430597],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
